Loan_ID,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender,Married,Dependents,Education,Self_Employed,Property_Area,Loan_Status
LP102803,8458,14885,620,180,0,Female,No,1,Graduate,No,Rural,Y
LP102804,20862,8396,293,360,0,Male,Yes,2,Not Graduate,Yes,Urban,Y
LP102805,21636,257,468,180,0,Male,Yes,2,Not Graduate,Yes,Rural,Y
LP102806,8176,5712,683,180,0,Male,No,0,Not Graduate,Yes,Urban,Y
LP102807,24694,11896,508,360,1,Female,No,2,Graduate,No,Rural,N
LP102808,2296,11962,188,180,1,Male,No,1,Graduate,Yes,Rural,Y
LP102809,6616,7912,585,180,0,Female,No,0,Graduate,No,Semiurban,Y
LP102810,3306,9263,230,84,0,Male,Yes,0,Graduate,Yes,Rural,Y
LP102811,13437,12736,82,120,0,Male,Yes,1,Graduate,No,Urban,Y
LP102812,21035,1282,265,360,0,Female,No,0,Not Graduate,No,Urban,N
LP102813,2848,9665,393,180,1,Male,No,1,Graduate,No,Rural,Y
LP102814,17984,11631,116,180,0,Female,No,2,Graduate,No,Semiurban,Y
LP102815,2820,2808,200,120,1,Male,No,2,Graduate,Yes,Semiurban,Y
LP102816,20541,14890,355,180,1,Female,No,2,Not Graduate,Yes,Urban,Y
LP102817,21991,2393,293,180,1,Male,No,2,Not Graduate,Yes,Urban,Y
LP102818,16806,1374,410,180,0,Female,No,2,Graduate,Yes,Urban,Y
LP102819,22598,1756,479,180,1,Female,Yes,1,Not Graduate,No,Urban,Y
LP102820,16040,6296,481,180,0,Male,Yes,2,Not Graduate,Yes,Semiurban,Y
LP102821,16365,14083,293,360,0,Male,Yes,3+,Not Graduate,No,Rural,Y
LP102822,12032,14206,108,84,1,Female,Yes,2,Not Graduate,Yes,Semiurban,Y
LP102823,14376,5902,136,120,1,Female,No,2,Graduate,Yes,Urban,Y
LP102824,24185,14260,136,120,0,Female,Yes,3+,Graduate,Yes,Rural,N
LP102825,8013,8468,315,180,0,Male,No,3+,Graduate,No,Urban,N
LP102826,12659,5327,394,120,1,Male,No,2,Graduate,No,Semiurban,Y
LP102827,11453,265,331,84,0,Male,Yes,0,Graduate,Yes,Urban,Y
LP102828,9069,1058,561,180,0,Male,No,1,Graduate,Yes,Rural,N
LP102829,6854,14231,658,120,1,Female,Yes,2,Not Graduate,Yes,Rural,Y
LP102830,19185,1666,689,84,1,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP102831,7764,1275,91,360,1,Female,Yes,1,Not Graduate,No,Urban,N
LP102832,22726,9100,343,360,0,Male,Yes,3+,Not Graduate,No,Semiurban,N
LP102833,10994,6656,425,180,0,Female,Yes,2,Graduate,Yes,Urban,N
LP102834,20441,4291,65,360,0,Female,Yes,2,Graduate,Yes,Urban,N
LP102835,4852,9373,496,120,1,Female,Yes,3+,Not Graduate,No,Urban,Y
LP102836,15903,6579,57,180,0,Female,No,3+,Not Graduate,No,Rural,Y
LP102837,23999,4843,78,360,0,Female,Yes,3+,Graduate,Yes,Semiurban,Y
LP102838,15446,1056,301,360,0,Male,No,0,Graduate,Yes,Rural,Y
LP102839,17448,2941,204,360,0,Male,No,0,Not Graduate,Yes,Urban,N
LP102840,11716,5132,473,120,1,Male,No,1,Graduate,No,Urban,Y
LP102841,14378,12320,277,180,0,Male,Yes,1,Graduate,No,Semiurban,N
LP102842,5473,13709,610,120,0,Female,No,1,Not Graduate,No,Semiurban,N
LP102843,21561,3377,544,180,1,Male,No,3+,Graduate,Yes,Semiurban,N
LP102844,8591,5625,570,360,0,Male,Yes,3+,Not Graduate,No,Semiurban,Y
LP102845,10398,6910,186,120,1,Female,No,3+,Graduate,No,Urban,Y
LP102846,20430,7192,385,360,0,Female,Yes,0,Not Graduate,No,Semiurban,Y
LP102847,1766,4760,146,120,0,Female,Yes,2,Graduate,No,Urban,Y
LP102848,23954,1695,297,360,1,Female,Yes,1,Not Graduate,Yes,Semiurban,Y
LP102849,4517,10232,162,84,0,Male,Yes,3+,Not Graduate,Yes,Urban,N
LP102850,6375,8995,375,180,0,Female,No,3+,Graduate,No,Semiurban,N
LP102851,14438,9621,543,360,0,Male,No,3+,Not Graduate,Yes,Semiurban,Y
LP102852,12807,2787,188,360,0,Female,Yes,3+,Graduate,No,Semiurban,Y
LP102853,4228,10564,56,84,0,Male,No,1,Graduate,Yes,Rural,Y
LP102854,11612,5585,462,84,1,Female,No,1,Graduate,No,Semiurban,Y
LP102855,4338,12244,545,180,0,Female,No,3+,Not Graduate,Yes,Semiurban,Y
LP102856,4902,7625,64,84,0,Female,Yes,2,Graduate,Yes,Urban,N
LP102857,21608,6778,526,360,0,Male,Yes,3+,Graduate,No,Urban,N
LP102858,20584,6564,521,120,0,Female,No,1,Graduate,Yes,Semiurban,Y
LP102859,8937,7077,445,84,1,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP102860,11987,8779,475,84,0,Male,Yes,1,Graduate,No,Rural,N
LP102861,22793,5137,329,360,1,Female,Yes,1,Graduate,No,Rural,Y
LP102862,17982,7430,229,360,0,Female,No,2,Graduate,Yes,Urban,Y
LP102863,13609,8944,420,84,1,Male,No,1,Not Graduate,Yes,Rural,Y
LP102864,17793,10827,447,180,1,Female,No,3+,Not Graduate,Yes,Urban,N
LP102865,11266,13442,642,120,0,Female,Yes,1,Graduate,No,Rural,Y
LP102866,16898,14235,585,84,0,Male,Yes,3+,Graduate,No,Semiurban,N
LP102867,15399,3239,72,120,0,Male,No,2,Graduate,Yes,Rural,Y
LP102868,7161,11194,633,84,1,Male,Yes,3+,Graduate,Yes,Semiurban,Y
LP102869,7466,11728,65,84,1,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
LP102870,5904,5269,640,360,1,Male,Yes,0,Graduate,Yes,Semiurban,N
LP102871,19244,8117,229,84,0,Female,Yes,0,Graduate,No,Rural,Y
LP102872,9827,1873,314,180,1,Female,No,0,Graduate,Yes,Urban,Y
LP102873,6139,5700,187,120,1,Female,Yes,2,Graduate,No,Urban,Y
LP102874,3009,2100,356,120,0,Male,No,2,Graduate,No,Semiurban,Y
LP102875,5940,11455,454,84,0,Male,Yes,3+,Not Graduate,No,Semiurban,Y
LP102876,5732,7073,282,84,0,Male,No,2,Not Graduate,Yes,Urban,Y
LP102877,3622,11231,131,84,0,Male,Yes,2,Graduate,No,Urban,Y
LP102878,22760,4447,370,180,1,Female,Yes,2,Graduate,No,Rural,N
LP102879,15720,5125,148,84,1,Male,No,0,Graduate,No,Rural,Y
LP102880,13782,11459,347,180,1,Female,Yes,0,Graduate,Yes,Urban,Y
LP102881,23496,11391,640,84,1,Male,No,1,Graduate,Yes,Rural,N
LP102882,8519,13221,485,180,0,Female,Yes,3+,Not Graduate,No,Rural,Y
LP102883,13744,13867,356,120,0,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP102884,21047,469,526,360,0,Male,Yes,3+,Not Graduate,No,Rural,N
LP102885,12521,8343,517,84,0,Female,Yes,1,Graduate,Yes,Urban,Y
LP102886,5001,5499,503,360,0,Female,Yes,1,Not Graduate,Yes,Semiurban,Y
LP102887,19923,199,226,180,0,Male,No,1,Not Graduate,Yes,Semiurban,Y
LP102888,24986,5025,673,360,1,Male,No,0,Graduate,No,Urban,N
LP102889,21050,14369,403,120,1,Male,Yes,3+,Not Graduate,Yes,Semiurban,N
LP102890,22321,13239,571,120,0,Female,Yes,2,Graduate,No,Rural,N
LP102891,19636,12342,505,84,0,Male,Yes,0,Graduate,Yes,Rural,N
LP102892,21737,861,107,180,1,Female,No,2,Graduate,No,Rural,Y
LP102893,22079,14852,348,84,0,Male,Yes,2,Graduate,Yes,Rural,N
LP102894,13317,1273,511,120,0,Female,Yes,0,Not Graduate,Yes,Urban,Y
LP102895,11144,9665,335,180,1,Female,Yes,1,Not Graduate,No,Urban,Y
LP102896,17340,7646,463,84,0,Female,Yes,2,Not Graduate,Yes,Urban,Y
LP102897,2554,9840,346,120,0,Female,No,2,Not Graduate,No,Semiurban,Y
LP102898,2422,4573,634,84,1,Male,No,2,Not Graduate,No,Rural,N
LP102899,20859,14797,418,360,0,Male,No,2,Graduate,No,Semiurban,Y
LP102900,22185,11991,514,120,1,Male,No,3+,Not Graduate,Yes,Rural,N
LP102901,17211,7285,410,120,0,Male,No,3+,Not Graduate,No,Rural,N
LP102902,1793,9175,176,180,1,Female,No,0,Graduate,Yes,Urban,Y
LP102903,23122,12298,573,360,0,Male,Yes,3+,Not Graduate,No,Rural,Y
LP102904,3480,5650,427,360,0,Male,Yes,1,Not Graduate,Yes,Semiurban,Y
LP102905,21150,9835,210,120,1,Female,No,0,Not Graduate,No,Rural,N
LP102906,4101,9976,602,180,1,Male,Yes,2,Graduate,No,Urban,Y
LP102907,21055,2065,85,84,0,Female,No,3+,Graduate,No,Urban,Y
LP102908,11754,14270,621,180,1,Male,Yes,1,Graduate,Yes,Urban,Y
LP102909,11965,3731,279,84,0,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP102910,9448,4257,117,84,1,Male,Yes,1,Graduate,No,Semiurban,Y
LP102911,13900,2112,694,84,0,Male,Yes,2,Graduate,Yes,Semiurban,Y
LP102912,3227,3209,225,120,1,Male,Yes,2,Graduate,Yes,Rural,Y
LP102913,15919,9296,137,360,0,Male,No,3+,Not Graduate,No,Semiurban,Y
LP102914,14250,9508,256,84,1,Male,Yes,3+,Graduate,No,Semiurban,Y
LP102915,7077,5394,435,120,1,Male,No,0,Not Graduate,No,Semiurban,N
LP102916,15648,3075,150,84,0,Male,No,0,Graduate,Yes,Rural,Y
LP102917,2073,5145,373,180,0,Female,Yes,2,Graduate,Yes,Rural,Y
LP102918,4695,7197,240,180,1,Female,Yes,1,Not Graduate,Yes,Semiurban,N
LP102919,3772,4718,615,84,0,Female,No,2,Graduate,Yes,Rural,Y
LP102920,23428,10163,250,120,0,Male,No,2,Not Graduate,Yes,Urban,Y
LP102921,4385,12548,409,84,0,Female,No,2,Graduate,No,Semiurban,Y
LP102922,18472,9989,504,120,0,Male,No,1,Graduate,Yes,Rural,Y
LP102923,5298,1728,159,180,0,Male,No,2,Graduate,Yes,Urban,Y
LP102924,18026,17,141,180,1,Male,No,0,Not Graduate,Yes,Semiurban,N
LP102925,14564,5031,359,84,1,Female,No,3+,Not Graduate,No,Rural,N
LP102926,3472,593,616,360,0,Female,Yes,1,Graduate,Yes,Rural,N
LP102927,19002,930,451,120,0,Female,No,1,Graduate,Yes,Rural,N
LP102928,9952,8398,177,180,1,Female,Yes,0,Graduate,Yes,Semiurban,Y
LP102929,10897,2594,511,84,1,Male,No,3+,Graduate,No,Rural,Y
LP102930,14521,1523,282,360,1,Female,Yes,2,Graduate,Yes,Urban,Y
LP102931,8970,6607,235,180,1,Female,No,2,Graduate,Yes,Urban,Y
LP102932,19863,2833,484,120,0,Female,No,0,Graduate,No,Rural,N
LP102933,10157,11872,558,180,1,Female,No,2,Not Graduate,Yes,Urban,Y
LP102934,20113,8137,658,120,1,Male,No,2,Not Graduate,Yes,Semiurban,Y
LP102935,2347,10839,611,180,1,Male,No,3+,Graduate,Yes,Urban,Y
LP102936,23150,13527,105,84,0,Female,No,3+,Not Graduate,No,Rural,N
LP102937,10630,12972,502,360,1,Male,Yes,1,Not Graduate,No,Urban,N
LP102938,7049,259,171,360,1,Female,Yes,3+,Graduate,Yes,Semiurban,Y
LP102939,20792,3374,310,360,0,Male,Yes,0,Graduate,Yes,Urban,N
LP102940,15101,14188,160,84,1,Male,Yes,0,Graduate,Yes,Urban,Y
LP102941,6878,112,333,180,1,Male,No,2,Graduate,Yes,Semiurban,Y
LP102942,13786,3667,280,120,0,Female,No,2,Not Graduate,No,Urban,N
LP102943,8550,7556,276,120,0,Female,No,0,Not Graduate,No,Urban,Y
LP102944,19674,9662,472,360,1,Male,No,2,Graduate,Yes,Rural,Y
LP102945,6572,8997,222,120,1,Male,No,2,Not Graduate,No,Rural,N
LP102946,4328,12821,50,180,1,Male,No,2,Graduate,No,Urban,Y
LP102947,7552,8603,495,180,1,Male,No,3+,Graduate,Yes,Urban,Y
LP102948,13587,13977,402,360,1,Female,No,3+,Graduate,Yes,Semiurban,N
LP102949,23106,12867,647,84,0,Male,No,1,Graduate,Yes,Semiurban,Y
LP102950,6271,14986,527,84,1,Male,No,0,Graduate,Yes,Semiurban,Y
LP102951,11857,365,362,360,0,Female,No,1,Graduate,No,Semiurban,Y
LP102952,7727,4533,51,84,1,Male,Yes,3+,Not Graduate,Yes,Urban,Y
LP102953,19851,11094,603,360,1,Female,No,3+,Not Graduate,No,Semiurban,N
LP102954,17219,6364,262,180,0,Male,No,2,Graduate,Yes,Rural,N
LP102955,11364,9467,290,120,1,Male,No,1,Not Graduate,No,Rural,Y
LP102956,3659,9622,509,360,0,Male,Yes,3+,Not Graduate,Yes,Rural,Y
LP102957,22372,10099,319,120,1,Male,No,0,Graduate,No,Rural,Y
LP102958,6770,944,94,180,0,Male,Yes,0,Graduate,No,Urban,Y
LP102959,15082,6931,342,120,0,Male,Yes,3+,Not Graduate,Yes,Semiurban,N
LP102960,3428,5749,521,180,0,Female,Yes,1,Graduate,No,Urban,Y
LP102961,5266,1946,287,360,1,Female,No,0,Graduate,Yes,Rural,Y
LP102962,19517,1625,360,120,0,Female,No,1,Graduate,Yes,Urban,Y
LP102963,11781,6866,210,120,0,Female,Yes,0,Graduate,Yes,Urban,Y
LP102964,7713,14671,683,360,1,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP102965,17969,4946,646,180,0,Female,Yes,0,Not Graduate,No,Semiurban,Y
LP102966,21233,12259,204,180,1,Male,Yes,1,Not Graduate,Yes,Semiurban,Y
LP102967,3528,4745,80,360,0,Male,Yes,0,Not Graduate,No,Semiurban,Y
LP102968,21144,829,292,84,0,Male,No,1,Graduate,Yes,Urban,Y
LP102969,12968,11588,555,180,1,Female,No,0,Graduate,No,Urban,Y
LP102970,6046,7945,387,180,0,Male,No,3+,Graduate,Yes,Urban,Y
LP102971,18954,14590,608,120,0,Male,Yes,3+,Graduate,Yes,Urban,N
LP102972,20615,1054,574,180,0,Female,Yes,2,Not Graduate,Yes,Urban,Y
LP102973,10696,4346,499,360,0,Male,Yes,0,Graduate,Yes,Semiurban,N
LP102974,16233,7885,488,180,0,Male,No,0,Graduate,No,Urban,Y
LP102975,15935,12916,653,120,0,Male,Yes,2,Graduate,No,Semiurban,N
LP102976,11059,2646,563,180,1,Male,Yes,1,Graduate,Yes,Rural,N
LP102977,16310,4264,463,360,0,Male,No,1,Not Graduate,No,Urban,Y
LP102978,17246,4388,221,120,1,Female,No,2,Graduate,No,Urban,Y
LP102979,15454,13163,167,180,1,Female,No,3+,Not Graduate,No,Rural,Y
LP102980,9696,9698,305,180,0,Male,Yes,3+,Graduate,No,Urban,Y
LP102981,5781,8287,166,360,1,Male,Yes,2,Graduate,Yes,Semiurban,Y
LP102982,9567,6446,487,120,1,Male,Yes,1,Not Graduate,No,Rural,Y
LP102983,20475,8820,612,180,0,Female,No,2,Graduate,No,Rural,Y
LP102984,12905,10741,351,180,1,Female,Yes,2,Not Graduate,No,Semiurban,Y
LP102985,9020,529,436,84,0,Female,No,3+,Not Graduate,No,Urban,N
LP102986,6229,6934,317,120,0,Female,No,3+,Graduate,No,Rural,Y
LP102987,7400,3901,438,84,0,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP102988,17246,4955,375,84,0,Male,Yes,1,Not Graduate,No,Semiurban,Y
LP102989,5484,11741,592,180,0,Male,No,1,Not Graduate,No,Urban,Y
LP102990,19356,6927,205,120,0,Male,No,2,Graduate,No,Rural,Y
LP102991,12002,4065,145,360,1,Female,No,3+,Graduate,No,Semiurban,Y
LP102992,20943,12371,594,360,0,Female,No,0,Graduate,Yes,Rural,Y
LP102993,23755,8647,122,84,1,Female,Yes,0,Graduate,No,Urban,Y
LP102994,15380,11301,208,360,1,Female,Yes,1,Not Graduate,Yes,Semiurban,Y
LP102995,1754,4280,380,120,1,Female,No,3+,Graduate,Yes,Rural,Y
LP102996,9791,3768,550,180,0,Female,No,0,Graduate,Yes,Semiurban,Y
LP102997,16900,8106,136,120,1,Male,No,1,Not Graduate,Yes,Semiurban,Y
LP102998,4021,14112,104,180,1,Female,No,0,Graduate,No,Rural,Y
LP102999,22496,1064,593,120,0,Female,Yes,1,Not Graduate,No,Rural,Y
LP103000,9683,3770,336,120,1,Male,No,2,Graduate,No,Semiurban,Y
LP103001,12826,3620,141,120,0,Female,No,0,Graduate,Yes,Urban,N
LP103002,3365,14276,332,360,1,Female,No,3+,Not Graduate,No,Semiurban,Y
LP103003,9809,1253,176,120,0,Male,No,1,Not Graduate,Yes,Rural,N
LP103004,10077,7808,81,180,1,Female,No,1,Graduate,Yes,Urban,Y
LP103005,6500,4914,103,360,1,Female,No,1,Graduate,Yes,Urban,N
LP103006,23049,12662,374,180,0,Female,Yes,0,Graduate,Yes,Semiurban,Y
LP103007,2304,6764,368,180,0,Female,No,3+,Graduate,No,Urban,N
LP103008,16175,9510,584,120,0,Male,Yes,1,Not Graduate,No,Rural,Y
LP103009,14074,14485,444,360,0,Male,No,1,Graduate,No,Urban,N
LP103010,7819,4571,561,180,1,Male,No,1,Not Graduate,No,Semiurban,Y
LP103011,18977,6407,426,84,1,Male,No,3+,Not Graduate,Yes,Semiurban,N
LP103012,13615,1,466,84,1,Male,Yes,1,Graduate,Yes,Rural,N
LP103013,22061,1576,430,180,0,Male,No,0,Graduate,Yes,Urban,Y
LP103014,8307,12040,365,84,1,Male,Yes,3+,Graduate,No,Semiurban,Y
LP103015,14212,1318,177,84,0,Female,Yes,3+,Graduate,No,Semiurban,Y
LP103016,10165,5492,684,120,0,Male,No,0,Graduate,Yes,Semiurban,N
LP103017,21781,537,320,120,0,Female,No,2,Not Graduate,No,Semiurban,N
LP103018,10704,13392,323,120,1,Female,Yes,3+,Graduate,No,Rural,Y
LP103019,21219,2224,320,180,1,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP103020,21640,6286,395,180,1,Male,No,1,Not Graduate,No,Urban,Y
LP103021,16912,9527,607,180,1,Male,Yes,1,Graduate,No,Semiurban,Y
LP103022,16297,2336,236,360,0,Male,Yes,0,Graduate,Yes,Urban,Y
LP103023,13611,4704,209,180,0,Male,No,3+,Graduate,Yes,Urban,Y
LP103024,11497,343,191,360,1,Male,No,1,Graduate,Yes,Semiurban,Y
LP103025,10662,22,397,360,0,Female,No,0,Not Graduate,No,Rural,Y
LP103026,3103,1588,454,84,0,Female,Yes,2,Graduate,Yes,Rural,N
LP103027,22212,13892,695,180,1,Female,No,1,Not Graduate,Yes,Rural,N
LP103028,11521,6422,612,120,1,Male,Yes,3+,Not Graduate,Yes,Urban,N
LP103029,11192,13347,432,120,1,Male,No,2,Not Graduate,No,Urban,N
LP103030,18268,6577,447,84,1,Male,No,0,Not Graduate,Yes,Urban,Y
LP103031,10095,11049,64,360,1,Male,No,3+,Graduate,Yes,Semiurban,Y
LP103032,14106,2111,304,360,1,Female,No,0,Graduate,No,Semiurban,Y
LP103033,19522,8967,108,180,1,Male,Yes,0,Not Graduate,No,Urban,Y
LP103034,15436,7237,525,180,1,Female,Yes,2,Not Graduate,Yes,Urban,Y
LP103035,6316,4085,554,84,0,Male,No,3+,Not Graduate,No,Urban,Y
LP103036,15836,894,567,180,0,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP103037,7633,12392,452,84,1,Male,Yes,0,Graduate,No,Rural,Y
LP103038,8132,8675,654,360,0,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP103039,19615,8087,515,120,1,Female,No,3+,Not Graduate,No,Rural,Y
LP103040,8156,8084,111,180,1,Female,Yes,2,Graduate,No,Semiurban,Y
LP103041,23376,4322,516,84,1,Male,Yes,0,Not Graduate,Yes,Urban,Y
LP103042,18719,6658,475,180,0,Female,No,2,Not Graduate,Yes,Rural,Y
LP103043,10469,13610,589,84,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
LP103044,1665,3866,124,360,0,Female,No,0,Graduate,No,Rural,N
LP103045,4280,11276,301,360,1,Female,No,2,Not Graduate,Yes,Rural,Y
LP103046,9281,5050,312,84,1,Female,Yes,3+,Graduate,Yes,Rural,Y
LP103047,8628,8145,442,120,1,Male,No,0,Graduate,No,Urban,Y
LP103048,2972,8673,535,84,0,Female,No,3+,Graduate,No,Rural,Y
LP103049,9545,868,540,360,1,Male,No,3+,Graduate,No,Urban,Y
LP103050,23968,13430,474,120,0,Female,Yes,2,Graduate,No,Rural,Y
LP103051,23657,267,417,360,1,Male,Yes,3+,Not Graduate,Yes,Rural,Y
LP103052,22738,13976,176,84,1,Male,Yes,2,Graduate,No,Semiurban,Y
LP103053,13756,5811,392,360,1,Female,No,2,Graduate,Yes,Rural,Y
LP103054,5608,3933,286,360,1,Female,Yes,2,Not Graduate,No,Rural,Y
LP103055,17063,2555,672,120,0,Male,Yes,0,Not Graduate,No,Rural,N
LP103056,3392,10375,604,180,0,Male,Yes,0,Graduate,Yes,Semiurban,N
LP103057,12019,9338,303,180,0,Female,No,3+,Not Graduate,No,Rural,N
LP103058,4223,11810,651,180,1,Female,Yes,3+,Graduate,No,Semiurban,Y
LP103059,20899,4580,68,180,1,Female,Yes,3+,Not Graduate,Yes,Urban,N
LP103060,8833,8306,598,360,1,Male,No,0,Not Graduate,Yes,Rural,Y
LP103061,22784,14691,91,360,1,Male,No,3+,Graduate,No,Semiurban,Y
LP103062,13759,14951,685,84,1,Female,No,2,Not Graduate,Yes,Rural,Y
LP103063,6651,788,248,180,0,Female,No,3+,Graduate,Yes,Rural,Y
LP103064,17810,7879,385,84,1,Male,Yes,1,Not Graduate,Yes,Semiurban,Y
LP103065,6142,8234,677,84,0,Male,No,2,Graduate,No,Rural,N
LP103066,4184,3252,599,84,0,Male,No,2,Graduate,Yes,Urban,Y
LP103067,15104,2841,376,120,1,Male,Yes,1,Not Graduate,Yes,Semiurban,Y
LP103068,8010,6482,78,180,1,Male,No,2,Graduate,No,Rural,Y
LP103069,10209,4289,471,120,0,Female,Yes,0,Graduate,Yes,Urban,Y
LP103070,24603,7922,359,84,0,Male,Yes,0,Not Graduate,Yes,Urban,Y
LP103071,2981,4198,356,360,0,Female,Yes,2,Graduate,No,Rural,Y
LP103072,1979,7598,524,120,1,Male,Yes,1,Not Graduate,Yes,Semiurban,Y
LP103073,2505,13408,612,84,0,Female,No,1,Graduate,No,Semiurban,Y
LP103074,14086,6985,605,180,0,Female,No,1,Graduate,No,Semiurban,Y
LP103075,19086,2264,557,180,0,Female,No,2,Graduate,No,Rural,N
LP103076,3736,8995,280,180,1,Male,Yes,2,Not Graduate,Yes,Rural,N
LP103077,20055,14909,468,180,1,Female,No,0,Graduate,No,Semiurban,N
LP103078,24225,8594,493,180,0,Female,Yes,2,Graduate,No,Rural,Y
LP103079,19267,8715,417,180,0,Male,No,2,Graduate,No,Urban,N
LP103080,7277,3919,391,180,1,Male,Yes,1,Graduate,No,Urban,N
LP103081,10115,8559,352,360,1,Female,No,0,Not Graduate,Yes,Semiurban,Y
LP103082,4600,7111,645,360,1,Male,Yes,2,Not Graduate,No,Semiurban,N
LP103083,8735,415,115,180,1,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP103084,9908,6585,429,360,1,Male,Yes,2,Graduate,Yes,Urban,N
LP103085,13889,8299,214,360,1,Male,No,2,Graduate,No,Urban,Y
LP103086,2072,4890,571,180,0,Female,Yes,0,Not Graduate,No,Semiurban,Y
LP103087,7790,14978,272,360,0,Female,Yes,0,Graduate,Yes,Urban,Y
LP103088,2991,11108,530,120,0,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP103089,11209,11601,158,360,0,Male,No,2,Not Graduate,No,Urban,N
LP103090,18299,9867,190,84,1,Female,Yes,0,Graduate,No,Urban,Y
LP103091,9400,7197,362,120,0,Male,No,3+,Graduate,No,Semiurban,Y
LP103092,4473,4265,611,360,0,Female,Yes,2,Graduate,No,Semiurban,N
LP103093,19447,14077,96,120,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
LP103094,9161,1828,548,180,0,Male,No,0,Not Graduate,Yes,Semiurban,Y
LP103095,1597,10572,511,360,1,Male,No,0,Not Graduate,Yes,Rural,Y
LP103096,9289,9106,311,120,0,Female,Yes,2,Graduate,Yes,Urban,Y
LP103097,4532,10479,382,120,1,Male,No,2,Graduate,Yes,Urban,Y
LP103098,4057,14596,407,120,1,Female,Yes,3+,Graduate,No,Semiurban,Y
LP103099,14363,13824,182,360,1,Female,No,2,Not Graduate,No,Semiurban,N
LP103100,9709,8934,251,120,1,Male,Yes,3+,Graduate,Yes,Rural,Y
LP103101,2258,2174,523,120,1,Male,Yes,2,Not Graduate,No,Urban,N
LP103102,20120,3637,421,84,0,Male,Yes,3+,Not Graduate,No,Urban,Y
LP103103,20972,10060,110,84,0,Female,No,3+,Graduate,No,Semiurban,Y
LP103104,12293,5817,642,84,1,Male,No,0,Graduate,Yes,Rural,Y
LP103105,22601,7742,533,180,0,Male,No,2,Not Graduate,No,Rural,Y
LP103106,5587,544,406,360,0,Male,No,2,Not Graduate,No,Semiurban,Y
LP103107,8241,9626,116,360,1,Female,Yes,0,Graduate,No,Rural,Y
LP103108,11974,1980,235,84,0,Male,Yes,0,Graduate,No,Rural,N
LP103109,12387,11408,660,120,0,Male,No,1,Graduate,Yes,Urban,Y
LP103110,14409,11832,336,360,1,Male,Yes,2,Not Graduate,Yes,Rural,N
LP103111,5305,9649,639,120,0,Male,Yes,3+,Graduate,Yes,Semiurban,N
LP103112,17559,3281,148,84,0,Female,No,0,Graduate,No,Semiurban,N
LP103113,2791,2445,579,180,1,Female,Yes,2,Graduate,No,Rural,Y
LP103114,6208,11863,577,120,0,Female,Yes,1,Graduate,No,Urban,N
LP103115,23183,3362,625,84,0,Female,Yes,1,Not Graduate,Yes,Urban,Y
LP103116,7785,3145,419,84,0,Male,Yes,0,Not Graduate,No,Semiurban,N
LP103117,5755,12892,408,120,0,Female,Yes,0,Not Graduate,Yes,Rural,Y
LP103118,19024,13846,415,180,0,Male,Yes,2,Not Graduate,Yes,Urban,Y
LP103119,11956,13008,73,84,1,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP103120,6115,142,661,84,1,Male,No,1,Graduate,No,Semiurban,Y
LP103121,9084,9105,566,180,0,Male,Yes,1,Not Graduate,No,Semiurban,Y
LP103122,23599,14110,358,180,0,Male,Yes,3+,Not Graduate,Yes,Semiurban,Y
LP103123,21467,5015,284,360,0,Male,Yes,2,Graduate,Yes,Rural,N
LP103124,11583,11757,187,120,0,Female,Yes,0,Graduate,No,Rural,Y
LP103125,13565,11676,329,360,0,Female,No,2,Graduate,Yes,Semiurban,N
LP103126,7392,9630,403,180,0,Male,No,1,Graduate,No,Urban,Y
LP103127,5116,9612,609,360,1,Male,No,3+,Graduate,No,Urban,N
LP103128,3351,9785,698,180,0,Female,No,3+,Not Graduate,Yes,Rural,N
LP103129,13806,5972,341,84,1,Male,No,3+,Not Graduate,No,Rural,Y
LP103130,17693,5890,77,360,1,Female,No,2,Graduate,Yes,Rural,N
LP103131,15940,6951,62,84,1,Female,Yes,0,Graduate,No,Rural,Y
LP103132,19484,5436,565,120,0,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP103133,4040,9404,175,180,0,Male,Yes,0,Graduate,Yes,Urban,Y
LP103134,10247,12883,686,180,1,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
LP103135,3587,5452,206,360,1,Male,No,0,Not Graduate,Yes,Urban,Y
LP103136,5931,9955,680,120,1,Male,Yes,1,Not Graduate,No,Rural,Y
LP103137,7596,8952,75,84,1,Male,Yes,3+,Not Graduate,No,Semiurban,N
LP103138,10732,24,559,120,1,Male,Yes,0,Graduate,No,Urban,Y
